상호명,도로명,위도,경도
투썸플레이스장유푸드타운점,경상남도 김해시 월산로,35.2088906558297,128.79898206966
투썸플레이스경남,경상남도 남해군 남해읍 스포츠로,34.8330398779705,127.897881096106
투썸플레이스마산산호점,경상남도 창원시 마산합포구 삼호로,35.2220760640092,128.584862977342
투썸플레이스양산물금점,경상남도 양산시 물금읍 범어로,35.3278925504568,129.015323588253
투썸플레이스마산,경상남도 창원시 마산회원구 내서읍 경남대로,35.2312250254613,128.504850384859
투썸플레이스양산북정점,경상남도 양산시 삼성3길,35.3559298634669,129.042300746326
투썸플레이스양산통도사점,경상남도 양산시 하북면 통도사로,35.4931523232063,129.085223408881
투썸김해,경상남도 김해시 분성로,35.2303193743362,128.859185739177
투썸플레이스양산,경상남도 양산시 동면 금오2길,35.3143178631994,129.024941221478
투썸플레이스김해대로점,경상남도 김해시 김해대로,35.2278005808069,128.894565287449
투썸플레이스진해,경상남도 창원시 진해구 청안로,35.1006102218094,128.802081213614
투썸플레이스통영,경상남도 통영시 광도면 죽림해안로,34.8782450640773,128.422061940353
투썸플레이스창원,경상남도 창원시 성산구 용지로169번길,35.2300945118327,128.680520389359
투썸플레이스장유,경상남도 김해시 계동로,35.1906624067244,128.801976954724
투썸플레이스진영DT점,경상남도 김해시 진영읍 김해대로,35.306379117285,128.745002565234
투썸플레이스경,경상남도 진주시 진주대로,35.1518777088615,128.105264713549
투썸플레이스창원사파점,경상남도 창원시 성산구 원이대로773번길,35.2188796485035,128.696595826364
투썸플레이스율하동뫼산점,경상남도 김해시 율하숲길,35.1702753576281,128.8230516405
투썸플레이스,경상남도 거제시 거제중앙로29길,34.8901619801489,128.621701175038
투썸플레이스창원대방점,경상남도 창원시 성산구 가양로124번길,35.2076473696113,128.707592605061
투썸플레이스마산해운동점,경상남도 창원시 마산합포구 월영동서로,35.1798969499613,128.560406347549
투썸플레이스진해해양공원점,경상남도 창원시 진해구 명동로,35.0921960013297,128.719370903985
투썸플레이스거제옥포로점,경상남도 거제시 옥포로,34.8920402948151,128.691210981059
투썸플레이스장덕점,광주광역시 광산구 장신로,35.1911308148378,126.814588762509
투썸플레이스두암타운점,광주광역시 북구 밤실로,35.1621259978498,126.935090781949
투썸플레이스광주수완점,광주광역시 광산구 장신로,35.1901830455019,126.820916043885
투썸플레이스광주염주점,광주광역시 서구 월드컵4강로,35.1468585989099,126.872560541965
투썸플레이스광주하남3지구점,광주광역시 광산구 하남대로,35.1805038520744,126.797243024553
투썸플레이스수완우미점,광주광역시 광산구 수완로49번길,35.1897188761613,126.827884052267
투썸플레이스,광주광역시 광산구 첨단중앙로182번길,35.2216901300704,126.843769152763
투썸플레이스,광주광역시 동구 필문대로273번길,35.1468836615031,126.927958518065
투썸플레이스,광주광역시 북구 하서로,35.2104070605736,126.873637629388
투썸플레이스광산,광주광역시 광산구 광산로29번길,35.1399842753784,126.794251122383
투썸플레이스광주,광주광역시 광산구 사암로,35.1739916613001,126.808668066715
정헌투썸플레이스,광주광역시 서구 무진대로,35.1605646581878,126.879901057815
투썸플레이스광주일곡점,광주광역시 북구 양일로,35.203310645421,126.899828579497
투썸플레이스광주용봉,광주광역시 북구 문화소통로,35.1825004759284,126.912109262152
투썸플레이스상무메이루즈점,광주광역시 서구 시청로,35.150909292683,126.850862357218
투썸플레이스광주,광주광역시 북구 설죽로,35.1771437785389,126.896887747815
투썸플레이스광주,광주광역시 북구 대자실로,35.1795566788804,126.874052421313
투썸플레이스,광주광역시 남구 봉선로,35.1227115171928,126.912136856545
투썸플레이스광주,광주광역시 남구 서문대로,35.1240248349457,126.897867741865
투썸플레이스마륵DT점,광주광역시 서구 상무대로,35.1398807632442,126.834337963657
투썸플레이스백운초교점,광주광역시 남구 독립로,35.1380823496058,126.901376249565
투썸플레이스,광주광역시 북구 호동로,35.1751651836042,126.9153467392
투썸플레이스선운지구점,광주광역시 광산구 선운중앙로,35.1480778003129,126.777077651162
투썸플레이스,광주광역시 서구 풍암순환로,35.1212824295887,126.88384003608
투썸플레이스광주,광주광역시 서구 금화로,35.1323155506209,126.855819805451
투썸플레이스광주각화점,광주광역시 북구 동문대로,35.1809799109481,126.93063998388
투썸플레이스첨단2지구점,광주광역시 북구 첨단연신로91번길,35.2064677190934,126.862995287582
투썸플레이스광주운천,광주광역시 서구 마륵복개로,35.147319131642,126.853436920863
투썸플레이스광주용산지구점,광주광역시 동구 화산로,35.1177267324848,126.924248647957
투썸,광주광역시 북구 설죽로217번길,35.1792986375297,126.894970304624
투썸플레이스광주계림스테이션점,광주광역시 동구 무등로,35.1596926748469,126.926967277353
투썸플레이스광주,광주광역시 광산구 임방울대로,35.1918122538102,126.823461883741
투썸플레이스광주,광주광역시 북구 하백로6번길,35.1877272664549,126.891101115595
투썸플레이스광주대점,광주광역시 남구 효덕로,35.1099717656883,126.896839388633
투썸플레이스광주성심,광주광역시 광산구 용아로,35.1662226923064,126.801448892099
투썸플레이스광주첨단쌍암점,광주광역시 광산구 임방울대로826번길,35.2163587384422,126.848996066395
투썸플레이스광주동명동카페,광주광역시 동구 동명로,35.1500494276111,126.923088099963
투썸플레이스광주도산점,광주광역시 광산구 송도로,35.1287586654973,126.793001263408
투썸플레이스수완대로DT점,광주광역시 광산구 임방울대로,35.2068373103576,126.821520967861
투썸플레이스하남3지구점,광주광역시 광산구 하남대로,35.1805038520744,126.797243024553
투썸플레이스광주오치점,광주광역시 북구 설죽로,35.1886497748083,126.899345481809
투썸플레이스전남대캠퍼스점,광주광역시 북구 용봉로,35.1738743903386,126.911126393412
투썸플레이스광주쌍촌DT점,광주광역시 서구 상무대로956번길,35.1511851297587,126.866750041546
투썸플레이스백운초교점,광주광역시 남구 독립로,35.1380823496058,126.901376249565
투썸플레이스무등산자이,광주광역시 북구 서양로,35.1668136878549,126.918860519715
투썸플레이스기장죽성점,부산광역시 기장군 기장읍 월전해안길,35.2378867480848,129.245368004427
투썸플레이스부산반여점,부산광역시 해운대구 선수촌로,35.2032910457883,129.119032202793
투썸플레이스부산광안역점,부산광역시 수영구 수영로582번길,35.1574516244694,129.113607698129
