상호명,도로명,위도,경도
할리스,경기도 안양시 만안구 장내로139번길,37.40001699232,126.92101779012
할리스커피,경기도 화성시 동탄대로시범길,37.1990220250455,127.113151337411
할리스커피,경기도 고양시 일산서구 중앙로,37.6725305032403,126.753988365443
할리스커피,경기도 양주시 고읍남로,37.7953958003964,127.079932376817
할리스커피수원SKV1모터스점,경기도 수원시 권선구 평동로79번길,37.2598656215029,126.992769406206
할리스커피파주운정역점,경기도 파주시 경의로1240번길,37.7287196399257,126.763642750696
할리스이천,경기도 이천시 마장면 오천로,37.251649663894,127.354600532033
할리스커피,경기도 수원시 권선구 서수원로,37.2428816849195,126.96887556104
할리스커피,경기도 안양시 동안구 관평로170번길,37.3933116751969,126.963159398365
할리스커피별내카페,경기도 남양주시 두물로39번길,37.6588300516403,127.127703151787
할리스커피,경기도 안산시 단원구 광덕4로,37.3143659563463,126.838680757235
할리스용인,경기도 용인시 처인구 명지로116번길,37.224871095282,127.186724716418
할리스고양,경기도 고양시 덕양구 권율대로,37.6623094142226,126.891753584991
할리스평택칠괴점,경기도 평택시 칠괴길,37.0252714305591,127.078087028357
할리스커피시흥,경기도 시흥시 은계번영길,37.4373422786519,126.802544275937
할리스커피파주탄현점,경기도 파주시 탄현면 방촌로,37.8249313566833,126.733460710262
할리스송탄,경기도 평택시 경기대로,37.0674755333454,127.06368883928
할리스커피광교호수점,경기도 수원시 영통구 광교중앙로,37.288695429044,127.0612252917
할리스동천갤러리,경기도 용인시 수지구 동천로192번길,37.3386861879537,127.082869476705
할리스커피,경기도 수원시 영통구 청명남로,37.2508970207377,127.074116490091
할리스커피,경기도 양평군 양평읍 중앙로,37.4942109217078,127.498585876406
할리스커피덕양,경기도 고양시 덕양구 화중로104번길,37.6360870992564,126.831720193525
할리스커피군포IT밸리점,경기도 군포시 고산로148번길,37.3496058582671,126.953500968229
할리스커피숍,경기도 군포시 번영로,37.3587776365297,126.933201500046
할리스커피,경기도 평택시 평택1로,36.9931598810342,127.086866651725
할리스커피원당점,경기도 고양시 덕양구 호국로,37.6572815713667,126.836533431176
할리스커피,경기도 성남시 분당구 황새울로,37.3850256711578,127.120428303531
할리스,경기도 고양시 일산동구 중앙로1275번길,37.6598960400908,126.770077858705
할리스커피,경기도 부천시 소향로,37.5013715605595,126.770217587873
할리스커피수원성대역점,경기도 수원시 장안구 서부로2126번길,37.2979658665377,126.972083079299
할리스커피구리장자호수공원,경기도 구리시 장자대로86번길,37.5867360193766,127.139766022113
할리스커피숍,경기도 수원시 팔달구 수원천로231번길,37.2743112263747,127.018657659569
할리스커피평촌스마트스퀘어,경기도 안양시 동안구 시민대로,37.3960729528626,126.964646034414
할리스커피판교엠,경기도 성남시 분당구 판교역로241번길,37.4026927681581,127.106803378327
할리스,경기도 성남시 분당구 판교역로192번길,37.3975050357204,127.110716276354
할리스커피제부도점,경기도 화성시 서신면 해안길,37.1762221079128,126.623341328266
할리스커피의정부,경기도 의정부시 행복로,37.7409860771384,127.049619839057
할리스역곡역점,경기도 부천시 부일로726번길,37.4853668818886,126.810473333441
할리스오산,경기도 오산시 내삼미로79번길,37.170224067345,127.065271468161
할리스오산,경기도 오산시 성호대로,37.1484770896635,127.075197726998
할리스커피,경기도 시흥시 능곡번영길,37.369567416242,126.80722382325
할리스커피NC,경기도 안산시 단원구 광덕대로,37.3134523425495,126.831000917436
할리스모다구리남양주점,경기도 구리시 경춘북로,37.6333419850915,127.115912241174
할리스커피고양행신점,경기도 고양시 덕양구 충경로,37.6156612164434,126.833568993325
할리스커피민락2지구점,경기도 의정부시 오목로205번길,37.7457562286215,127.095910993083
할리스커피생태공원점,경기도 김포시 김포한강11로,37.6536920186825,126.698241112958
할리스커피,경기도 화성시 동탄중심상가1길,37.2004980310851,127.0717472685
할리스커피,경기도 수원시 팔달구 인계로138번길,37.2647792870711,127.031983556734
할리스,경기도 고양시 덕양구 권율대로,37.6504613945863,126.875611277186
할리스롯데시네마라페,경기도 고양시 일산동구 무궁화로,37.6613061510446,126.768785211993
할리스부천,경기도 부천시 장말로,37.4897789092122,126.783626481657
할리스내부,경기도 평택시 청북읍 평택제천고속도로,37.0447404668943,126.944559472423
할리스커피BMC점,경기도 고양시 일산동구 동국로,37.6772949487923,126.807846332449
할리스화성향남DT점,경기도 화성시 향남읍 향남로,37.1224547529244,126.919827532016
할리스화성,경기도 화성시 병점동로,37.2131807865773,127.039504540843
할리스,경기도 부천시 부일로,37.4859673569986,126.780115206698
할리스인제점,강원특별자치도 인제군 인제읍 인제로,38.0689972729753,128.172411307748
할리스추암,강원특별자치도 동해시 촛대바위길,37.4781924913441,129.158914386713
할리스커피속초,강원특별자치도 속초시 청초호반로,38.1899514799346,128.586324509189
할리스동해묵호점,강원특별자치도 동해시 해안로,37.5350225409687,129.114772088827
할리스커피,강원특별자치도 홍천군 홍천읍 꽃뫼로,37.6911930723046,127.88449822322
할리스원주세브란스기독,강원특별자치도 원주시,37.3491224143658,127.946709514201
할리스커피원주단계택지점,강원특별자치도 원주시 장미공원길,37.3460420847557,127.932004902538
시드니할리스커피건물,강원특별자치도 동해시 해안로,37.5350225409687,129.114772088827
할리스커피낙산해수욕장점,강원특별자치도 양양군 강현면 해맞이길,38.1198124967887,128.631142840766
할리스연세대학교원주장례식장점,강원특별자치도 원주시 일산로,37.3491224143658,127.946709514201
할리스커피검단,인천광역시 서구 검단로,37.6017170662579,126.656023284442
할리스커피,인천광역시 서구 염곡로,37.490136817903,126.665714462334
할리스커피,인천광역시 남동구 남동대로,37.4654713995502,126.707480468143
할리스커피2001아울렛,인천광역시 부평구 경원대로,37.4907727215076,126.709984622775
할리스커피주안역점,인천광역시 미추홀구 주안로,37.4642182583562,126.681322354682
할리스커피영종덕교점,인천광역시 중구 잠진도길,37.4218070263587,126.420455546277
할리스커피인천연수,인천광역시 연수구 청능대로,37.4059827608181,126.683608823553
할리스커피송도학원가점,인천광역시 연수구 신송로,37.3986593137075,126.648646657304
할리스커피,인천광역시 계양구 도두리로,37.5337038924525,126.735551318838
할리스커피,인천광역시 서구 서곶로,37.5881048918448,126.67533523382
할리스간석역남부점,인천광역시 남동구 석산로,37.4638470850576,126.694961226188
할리스송도IT점,인천광역시 연수구 송도과학로,37.3819497741357,126.661739776334
할리스커피인천서,인천광역시 서구 서곶로301번길,37.5443740613427,126.675736055073
더웨이유통할리스커피,서울특별시 중구 다산로,37.5539516022101,127.010407465389
할리스가맹,서울특별시 은평구 증산로,37.5986365860758,126.915313527227
할리스커피백석예술대학교점,서울특별시 서초구 방배로9길,37.4803658491494,126.996883688796
할리스커피수락산역점,서울특별시 노원구 동일로239가길,37.6761450684035,127.054823341696
할리스커피강남대로논현,서울특별시 강남구 강남대로,37.5086249415716,127.022927815327
