상호명,도로명,위도,경도
컴포즈커피의정부,경기도 의정부시 호동로,37.7279241007768,127.043286578972
컴포즈커피범계점,경기도 안양시 동안구 평촌대로223번길,37.3900613820874,126.95220481337
컴포즈커피남양주오남진주점,경기도 남양주시 오남읍 진건오남로,37.6869063117365,127.210844902215
컴포즈커피남양주마석,경기도 남양주시 화도읍 마석중앙로,37.6524375478683,127.306269621169
컴포즈커피산본능안공원점,경기도 군포시 고산로,37.3713849681737,126.93435522878
컴포즈커피수원,경기도 수원시 장안구 창룡대로,37.2925195557824,127.030365053577
컴포즈커피안양4동점,경기도 안양시 만안구 장내로,37.3960541158005,126.920227566047
컴포즈커피일산산들,경기도 고양시 일산동구 고양대로,37.6828765428494,126.77833731953
컴포즈커피시흥,경기도 시흥시 은행로149번길,37.4443028259599,126.798545816476
컴포즈커피,경기도 시흥시 능곡로,37.3682523061448,126.810846009882
컴포즈커피미금,경기도 성남시 분당구 돌마로90번길,37.3497103191204,127.111720522244
컴포즈커피수원화서,경기도 수원시 팔달구 동말로,37.2785699628225,127.00208254174
컴포즈커피부천상동,경기도 부천시 송내대로265번길,37.5073455929407,126.753900444014
컴포즈,경기도 광주시 양벌로,37.3727294991928,127.247635870436
컴포즈,경기도 하남시 미사강변대로,37.5692477319775,127.184353495638
컴포즈커피시흥센트럴,경기도 시흥시 수인로3312번길,37.4400585942542,126.788805008221
컴포즈커피의정부신곡,경기도 의정부시 동일로,37.7294702647348,127.059636673934
컴포즈일산백마점,경기도 고양시 일산동구 일산로,37.6563478019027,126.788529875882
컴포즈커피의정부발곡점,경기도 의정부시 회룡로,37.7263841966665,127.053436525831
컴포즈커피김포나비초점,경기도 김포시 김포한강9로,37.640514580026,126.627089112932
컴포즈커피수원매교점,경기도 수원시 팔달구 정조로,37.2674403722469,127.017021806537
컴포즈커피오산,경기도 오산시 운암로,37.157084912769,127.07895449261
컴포즈커피김포풍무,경기도 김포시 양도로19번길,37.6071412003689,126.72504484042
컴포즈커피용인상현원희,경기도 용인시 수지구 만현로,37.3067304814667,127.084780618579
컴포즈커피가천대학점,경기도 성남시 수정구 성남대로,37.4483574574941,127.12709007906
컴포즈커피고읍점,경기도 양주시 고읍남로,37.7953958003964,127.079932376817
컴포즈안산원곡점,경기도 안산시 단원구 원초로,37.3283871388674,126.801691761864
컴포즈커피,경기도 의정부시 오목로225번길,37.7452950962512,127.095701012185
컴포즈커피원종동점,경기도 부천시 원종로,37.5239484922122,126.804147938485
컴포즈커피수원,경기도 수원시 장안구 대평로,37.2947926370431,126.993939325572
컴포즈커피안산그레이박스점,경기도 안산시 단원구 해봉로,37.3222176500914,126.767750049751
컴포즈커피광명무역,경기도 광명시 일직로,37.4200229714717,126.889177119718
컴포즈커피,경기도 성남시 분당구 성남대로,37.3492788002539,127.108260500088
컴포즈커피고양화정중앙공원점,경기도 고양시 덕양구 화신로,37.6311378178385,126.830540135359
컴포즈남양주,경기도 남양주시 평내로29번길,37.6458559495861,127.235642803182
컴포즈,경기도 용인시 기흥구 동백중앙로,37.2780102902334,127.153474393707
컴포즈커피하이파크시티점,경기도 고양시 일산서구 하이파크2로,37.6990425368168,126.753556069586
컴포즈커피소사,경기도 부천시 은성로67번길,37.4754905480376,126.798804174698
컴포즈커피수원권선고색점,경기도 수원시 권선구 산업로156번길,37.2418051915593,126.987182773274
컴포즈커피안양아르테,경기도 안양시 만안구 경수대로1166번길,37.4154383004325,126.918514655743
컴포즈커피구리갈매점,경기도 구리시 갈매중앙로,37.6316377096512,127.116940763381
컴포즈커피시흥,경기도 시흥시 은계로,37.4502986814641,126.794505571897
컴포즈커피,경기도 수원시 영통구 에듀타운로,37.2847561761255,127.051993010758
컴포즈커피광주오포더샵점,경기도 광주시 태성1로,37.375096145928,127.228948283186
컴포즈커피평택,경기도 평택시 서정역로,37.0567960187136,127.055578616706
컴포즈커피김포고촌보름초점,경기도 김포시 고촌읍 수기로,37.5938325176855,126.763941645021
컴포즈커피봉담메트로점,경기도 화성시 봉담읍 상리중심상가길,37.2265695787999,126.945073186786
컴포즈커피후곡,경기도 고양시 일산서구 일산로,37.678872577855,126.765887562613
컴포즈커피성남,경기도 성남시 수정구 수정로,37.4439491041116,127.142804785847
컴포즈커피녹양역점,경기도 의정부시 체육로,37.7604710874467,127.041335399908
컴포즈커피안성,경기도 안성시 혜산로,37.0108785929933,127.27087077188
컴포즈커피광주,경기도 광주시 태전중앙로,37.3815624600248,127.229796728278
컴포즈커피광주탄벌점,경기도 광주시 파발로,37.4161745888047,127.249652988513
컴포즈커피마석,경기도 남양주시 화도읍 맷돌로,37.6571818442243,127.302496732371
컴포즈커피용인내대지,경기도 용인시 수지구 현암로,37.3318129200571,127.127210347068
컴포즈커피용인흥덕IT밸리점,경기도 용인시 기흥구 흥덕1로,37.2710203437259,127.066326976991
컴포즈커피시흥시화,경기도 시흥시 중심상가3길,37.3449967942647,126.737029830901
컴포즈커피양주덕정점,경기도 양주시 화합로,37.8435611853768,127.062461909949
컴포즈커피,경기도 수원시 영통구 영통로,37.2451745362739,127.055791571606
컴포즈커피부천,경기도 부천시 부천로476번길,37.5267205378187,126.785300846925
컴포즈커피하남감일지구점,경기도 하남시 신우실로,37.5096761212637,127.162097062354
컴포즈커피의정부효자초교점,경기도 의정부시 부용로,37.7500102658845,127.079768373209
컴포즈커피김포,경기도 김포시 돌문로,37.6195414772381,126.717776153567
컴포즈커피평택안중,경기도 평택시 안중읍 안현로서8길,36.9786527193138,126.923537180078
컴포즈커피위례,경기도 성남시 수정구 위례광장로,37.4734672267724,127.142682595008
컴포즈커피탄현큰,경기도 고양시 일산서구 일현로,37.6985466708421,126.765516116683
컴포즈커피수원영화점,경기도 수원시 장안구 수성로,37.2922570565289,127.007394350682
컴포즈커피,경기도 김포시 김포한강9로75번길,37.6436986282343,126.625070258644
컴포즈커피파주운정초롱꽃,경기도 파주시 초롱꽃로,37.7125207872836,126.718194282563
컴포즈커피안산고대,경기도 안산시 단원구 적금로1길,37.3182539408931,126.827248594302
컴포즈커피화성,경기도 화성시 남양읍 시청로,37.2005028969364,126.826482038993
컴포즈커피광주능평점,경기도 광주시 능평로,37.3441328151219,127.179108697483
컴포즈커피이천갈산점,경기도 이천시 향교로,37.2852218277824,127.456229757469
컴포즈커피일산,경기도 고양시 일산동구 숲속마을로,37.6672812891487,126.800400946365
컴포즈커피화성조암점,경기도 화성시 우정읍 조암북로,37.0859244174704,126.819657773212
컴포즈커피일산탄중로점,경기도 고양시 일산동구 탄중로,37.6871242668261,126.778721150512
컴포즈커피수원권선,경기도 수원시 권선구 세권로195번길,37.2560626186285,127.026109145113
컴포즈커피수원센트럴,경기도 수원시 팔달구 수원천로210번길,37.2729376618676,127.019273090405
컴포즈동탄,경기도 화성시 동탄순환대로,37.2073767665194,127.110946871043
컴포즈커피범계,경기도 안양시 동안구 시민대로109번길,37.3871639388734,126.943538600987
컴포즈커피평촌꿀벌말점,경기도 안양시 동안구 흥안대로456번길,37.3931782268177,126.979932009827
컴포즈커피민락호반,경기도 의정부시 오목로,37.7456824907961,127.099225191986
컴포즈커피의왕계원예대점,경기도 의왕시 계원대학로,37.3793597499245,126.973095966085
컴포즈커피별내,경기도 남양주시 별내중앙로,37.6499344944398,127.120112536507
컴포즈커피미사호반써밋점,경기도 하남시 미사강변한강로,37.56431974571,127.196292621937
컴포즈커피김포고창,경기도 김포시 김포한강2로,37.6452053274355,126.661279545524
컴포즈커피안산초지로,경기도 안산시 단원구 광덕1로,37.308792260351,126.816340528435
컴포즈커피일산웨스턴돔점,경기도 고양시 일산동구 정발산로,37.655888808787,126.772025233806
컴포즈커피이천,경기도 이천시 마장면 마장로,37.2532139594273,127.35393336562
컴포즈커피안산제1종합,경기도 안산시 단원구 선이로,37.3423460184437,126.803614257837
컴포즈커피고양덕산로점,경기도 고양시 일산서구 덕산로,37.6940202850455,126.713784630719
컴포즈커피부천원미,경기도 부천시 원미로,37.4941390089403,126.791437759847
컴포즈커피평택세교,경기도 평택시 세교공원로,37.0032444795621,127.084644999743
컴포즈커피수원권선,경기도 수원시 권선구 동수원로242번길,37.2509360325966,127.034990020002
컴포즈커피신수마을점,경기도 화성시 봉담읍 신수길,37.2280325256203,126.94139046688
컴포즈커피,경기도 구리시 체육관로,37.5971145637836,127.137087249729
컴포즈커피안산,경기도 안산시 상록구 본삼로,37.3011114355533,126.864703478742
컴포즈커피수원고색초점,경기도 수원시 권선구 매송고색로691번길,37.2508731691854,126.980185374983
컴포즈커피화성,경기도 화성시 병점2로,37.206196433978,127.039401549111
컴포즈커피하구운,경기도 수원시 권선구 구운중로3번길,37.2752589086514,126.973158669562
컴포즈커피안산,경기도 안산시 단원구 고잔로,37.3185585377948,126.838029579412
컴포즈커피망포플래티넘베이스점,경기도 수원시 영통구 덕영대로,37.2450460550491,127.050991568717
컴포즈커피용인죽전,경기도 용인시 수지구 대지로,37.328487108691,127.114971949087
컴포즈커피화성병점,경기도 화성시 경기대로,37.2076924372136,127.034988924294
컴포즈커피,경기도 포천시 영북면 운천로,38.091140484775,127.271796299849
컴포즈커피청평,경기도 가평군 청평면 청평중앙로,37.736290692708,127.416437233109
컴포즈커피,경기도 고양시 일산동구 무궁화로,37.6625988867574,126.768333169008
컴포즈커피고양,경기도 고양시 덕양구 도래울로,37.6349066863156,126.872458088151
컴포즈커피고양덕은드림코어점,경기도 고양시 덕양구 으뜸로,37.5791162641036,126.869756397879
컴포즈커피별내메트로망점,경기도 남양주시 별내중앙로,37.6460277760781,127.126685719948
컴포즈커피평택역,경기도 평택시 평택2로10번길,36.9919717136766,127.089386025067
컴포즈,경기도 안산시 상록구 정재로,37.3329951418781,126.864167394514
컴포즈커피시흥하,경기도 시흥시 연성로,37.3906032456644,126.813112980456
컴포즈,경기도 용인시 기흥구 동백중앙로,37.2708698188951,127.15294547642
컴포즈커피용인유림점,경기도 용인시 처인구 백옥대로1380번길,37.2590055345661,127.213493365165
컴포즈커피오산원동초점,경기도 오산시 오산로,37.1351615646639,127.068663049936
컴포즈커피과천스마트K점,경기도 과천시 과천대로7길,37.4141123535016,126.979162421876
컴포즈커피시흥시화나래점,경기도 시흥시 거북섬로,37.3227068570977,126.687556380194
컴포즈커피성남,경기도 성남시 수정구 고등로,37.4288769939597,127.093656797642
컴포즈커피성남수정,경기도 성남시 수정구 수정로,37.4499341270138,127.146805262648
컴포즈커피미사,경기도 하남시 미사강변중앙로,37.5657547420053,127.18872700365
컴포즈커피인덕원,경기도 안양시 동안구 안양판교로,37.400934209489,126.977590550199
컴포즈커피옥정,경기도 양주시 옥정동로7길,37.821197213681,127.096933848482
컴포즈커피안양국제유통단지점,경기도 안양시 동안구 엘에스로,37.3700387228742,126.953115593581
컴포즈커피안양평래푸점,경기도 안양시 동안구 경수대로884번길,37.3974923272538,126.938751774465
컴포즈커피부천소풍점,경기도 부천시 송내대로,37.5041312820545,126.75669087581
컴포즈커피용인신갈,경기도 용인시 기흥구 신갈로58번길,37.2720024422803,127.106004333715
컴포즈커피덕계스타,경기도 양주시 회천중앙로,37.8196399939452,127.053518982563
컴포즈커피과천엠,경기도 과천시 과천대로2길,37.4065368988097,126.980496421672
컴포즈커피부천고강,경기도 부천시 역곡로481번길,37.5277816953621,126.815253224863
컴포즈커피안양금정SK,경기도 안양시 동안구 엘에스로,37.3742636456897,126.946903504877
컴포즈커피부천역남부점,경기도 부천시 성주로,37.4822046261812,126.782211584474
컴포즈커피분당서현파크플라자점,경기도 성남시 분당구 중앙공원로31번길,37.3831257836834,127.125475468098
컴포즈커피안산시그니처,경기도 안산시 상록구 해양3로,37.2857715394698,126.82827165177
컴포즈커피안양삼덕공원점,경기도 안양시 만안구 병목안로,37.3989474437066,126.918356383616
컴포즈커피부천원미부흥,경기도 부천시 원미로97번길,37.4915139913847,126.788506039575
컴포즈커피일산장항공단점,경기도 고양시 일산동구 장항로,37.6442847237309,126.763491302797
컴포즈커피하남,경기도 하남시 미사강변동로,37.5615399404915,127.192983376931
컴포즈커피김포걸포점,경기도 김포시 걸포2로,37.6331075343981,126.701013471741
컴포즈커피수원,경기도 수원시 팔달구 아주로,37.2792452119833,127.043492016531
컴포즈커피평택소사벌,경기도 평택시 비전3로,37.0085295435551,127.111312991744
컴포즈커피분당미금,경기도 성남시 분당구 정자일로,37.3516290950067,127.105670474322
컴포즈커피촌점,경기도 평택시 점촌로28번길,37.0631962435794,127.056994787532
컴포즈커피판교제2,경기도 성남시 수정구 창업로,37.4109485281543,127.09520580066
컴포즈커피안성내리조,경기도 안성시 대덕면 중앙대학로,37.0031807973598,127.22228240338
컴포즈커피일산어반스카이점,경기도 고양시 일산서구 고양대로,37.683538849782,126.769245403208
컴포즈커피오산,경기도 오산시 수청로,37.1768187723011,127.045877215824
컴포즈커피구래카림애비뉴점,경기도 김포시 김포한강4로,37.6463794796304,126.629360733558
컴포즈커피용인외대점,경기도 용인시 처인구 모현읍 외대로,37.33611464483,127.252763538499
컴포즈커피의정부어룡점,경기도 의정부시 용현로105번길,37.7426514193104,127.08704179105
컴포즈커피동두천,경기도 동두천시 지행로,37.8926720553178,127.054233282678
컴포즈커피수원원천점,경기도 수원시 영통구 중부대로448번길,37.2668450980331,127.05909511728
컴포즈커피남양주호평,경기도 남양주시 호평로68번길,37.6560535609083,127.247914322445
컴포즈커피분당우성점,경기도 성남시 분당구 중앙공원로,37.381170122387,127.130319770561
컴포즈커피고양,경기도 고양시 덕양구 꽃마을로,37.6009503198609,126.893751624021
컴포즈커피화성,경기도 화성시 영통로,37.236182856651,127.061617648887
컴포즈커피동천역점,경기도 용인시 수지구 신수로,37.3383059634704,127.101427188033
컴포즈커피용인수지e편한세상점,경기도 용인시 수지구 포은대로313번길,37.3166904182767,127.083994229237
컴포즈커피동탄삼성반도체점,경기도 화성시 삼성1로,37.2181983755308,127.07786270227
컴포즈커피일산한뫼초점,경기도 고양시 일산서구 고양대로,37.685517544844,126.766321658244
컴포즈커피운정가람,경기도 파주시 미래로602번길,37.7312961650627,126.751642902657
컴포즈커피부천테크노파크점,경기도 부천시 석천로,37.5197728176828,126.765243643762
컴포즈커피양주덕계점,경기도 양주시 평화로,37.8172038690823,127.046394657076
컴포즈커피시흥대야파크점,경기도 시흥시 비둘기공원7길,37.4441310132573,126.794062095086
컴포즈커피여주,경기도 여주시 도예로,37.3072489281562,127.641710885859
컴포즈커피영통플래티넘베이스점,경기도 수원시 영통구 망포로,37.24091563028,127.049442909645
컴포즈커피부천소사북부역점,경기도 부천시 부일로,37.4844584957118,126.793753361947
컴포즈커피일산백석역점,경기도 고양시 일산동구 중앙로,37.64309804848,126.787181422769
컴포즈커피평택,경기도 평택시 포승읍 여술2길,36.989212386152,126.843845131954
컴포즈커피파주,경기도 파주시 가람로,37.7346879196113,126.756282749823
컴포즈커피이천장,경기도 이천시 장호원읍 장감로,37.1173686809232,127.631737373371
컴포즈커피부천옥길지음,경기도 부천시 양지로,37.4672470485969,126.823986701515
컴포즈커피김포풍무역오앤,경기도 김포시 유현로238번길,37.6111366392396,126.732100739971
컴포즈커피동탄,경기도 화성시 동탄지성로,37.2083380546891,127.063787630281
컴포즈커피일산오미산,경기도 고양시 일산동구 성현로,37.7103936857791,126.787979395571
컴포즈커피경기광주신현점,경기도 광주시 신현로,37.3605366794948,127.155370496732
컴포즈커피김포가현초교점,경기도 김포시 김포한강2로,37.6388753325732,126.672802688389
컴포즈커피연천차탄리점,경기도 연천군 연천읍 문화로,38.1033217151216,127.078045257623
컴포즈커피수원영통역점,경기도 수원시 영통구 봉영로,37.252053152264,127.071013695178
컴포즈커피단대,경기도 용인시 수지구 죽전로,37.3237472291107,127.124640806866
컴포즈커피의정부을지대학교,경기도 의정부시 동일로,37.7518248174679,127.050672743968
컴포즈커피범계공항,경기도 안양시 동안구 시민대로159번길,37.3905696496431,126.94754500741
컴포즈커피,경기도 화성시 봉담읍 동화길,37.2167058619768,126.958674694575
컴포즈커피파주운정초롱초교점,경기도 파주시 양지로,37.7095143531118,126.722612375071
컴포즈커피구리인창중앙공원점,경기도 구리시 동구릉로,37.6056308367934,127.134814356868
컴포즈커피광명소하2동점,경기도 광명시 오리로,37.4332697245895,126.879761077227
컴포즈커피부천오정산업단지점,경기도 부천시 오정로211번길,37.5289183674216,126.781735330109
컴포즈커피파주,경기도 파주시 청석로,37.7255679980109,126.718264365664
컴포즈커피안양대교점,경기도 안양시 만안구 안양로,37.4108459050724,126.910989738512
컴포즈커피안성공도,경기도 안성시 공도읍 도화길,37.0096198847723,127.17496678405
컴포즈커피안산그랑시티점,경기도 안산시 상록구 해양5로,37.2804215049891,126.83306814768
컴포즈커피시흥은행,경기도 시흥시 은행로,37.4392515157183,126.797123657613
컴포즈군포당동점,경기도 군포시 군포로,37.3498969487631,126.944681827467
컴포즈커피동두천소요산점,경기도 동두천시 평화로,37.9474824210084,127.061347707156
컴포즈커피광교역경기대점,경기도 수원시 영통구 대학3로4번길,37.2995975997874,127.043098985309
컴포즈커피일산서정,경기도 고양시 덕양구 서정마을1로,37.6186824576481,126.845766662901
컴포즈커피여주KCC스위첸점,경기도 여주시 강변북로,37.3013325034025,127.649025914465
컴포즈커피평택,경기도 평택시 이충로35번길,37.0596217506514,127.066483893539
컴포즈커피운정산내,경기도 파주시 교하로159번길,37.7236008412156,126.739714234557
컴포즈커피안산본오중점,경기도 안산시 상록구 본오로,37.2932415911991,126.866220276609
컴포즈커피김포,경기도 김포시 풍무로,37.602089355912,126.721144768688
컴포즈커피안양박달,경기도 안양시 만안구 양화로136번길,37.4049438724156,126.910002128505
컴포즈커피부천여월,경기도 부천시 성곡로,37.5192062773584,126.797662522377
컴포즈커피거북시장,경기도 수원시 장안구 정조로,37.2908805564352,127.013040242922
컴포즈커피수원금곡,경기도 수원시 권선구 금곡로73번길,37.274918667705,126.934656649296
컴포즈커피수원인계JK점,경기도 수원시 팔달구 인계로108번길,37.2672546468332,127.029460169259
컴포즈커피안산본오,경기도 안산시 상록구 본오로,37.297172188931,126.866420697319
컴포즈커피평택팽성점,경기도 평택시 팽성읍 동서촌로,36.964764148731,127.0601866877
컴포즈커피,강원특별자치도 원주시 지정면 신지정로,37.3825959188808,127.872449984757
컴포즈커피,강원특별자치도 원주시 단구로,37.3224263162329,127.95624022118
컴포즈커피원주,강원특별자치도 원주시 영랑길,37.3414174027267,127.971262392399
컴포즈커피,강원특별자치도 동해시 중앙로,37.5228069024612,129.114511109073
컴포즈커피원주샘마루공원점,강원특별자치도 원주시 지정면 신지정로,37.3750272667809,127.873049943581
컴포즈커피강릉중앙,강원특별자치도 강릉시 중앙시장2길,37.7534932516948,128.899739992233
컴포즈커피강릉역육,강원특별자치도 강릉시 중기1길,37.7628065959988,128.901339589589
컴포즈커피,강원특별자치도 화천군 사내면 사내로,38.0724441451531,127.520673364232
컴포즈커피원주,강원특별자치도 원주시 능라동길,37.3344260416805,127.930807864484
컴포즈커피명륜1동점,강원특별자치도 원주시 남원로,37.3408168324897,127.953024305146
컴포즈커피강원,강원특별자치도 횡성군 횡성읍 교항로,37.4852894905858,127.98200631079
컴포즈커피강원,강원특별자치도 홍천군 홍천읍 번영로,37.6901571221879,127.884771961286
컴포즈커피원주,강원특별자치도 원주시 무실로,37.3490694643784,127.9492491989
컴포즈커피원주문막점,강원특별자치도 원주시 문막읍 왕건로,37.3233659696343,127.829560143286
컴포즈커피원주태장점,강원특별자치도 원주시 흥양로51번길,37.3842592563423,127.952816537933
컴포즈커피원주혁신도시건강로점,강원특별자치도 원주시 건강로,37.325326362576,127.987821811764
컴포즈커피강원원통점,강원특별자치도 인제군 북면 원통로147번길,38.1237905183544,128.203871084887
컴포즈커피강릉,강원특별자치도 강릉시 주문진읍 해안로,37.8900988319076,128.828091993194
컴포즈커피속초,강원특별자치도 속초시 미시령로3337번길,38.206674211926,128.57340746616
컴포즈커피춘천센트럴,강원특별자치도 춘천시 방송길,37.869388589429,127.720740474979
컴포즈커피춘천,강원특별자치도 춘천시 영서로,37.8690698084908,127.715547351373
컴포즈커피속초중앙,강원특별자치도 속초시 중앙로129번길,38.2053167033174,128.589188076677
컴포즈커피춘천강원대,강원특별자치도 춘천시 서부대성로,37.8728130728481,127.744813629466
컴포즈커피원주단계봉화점,강원특별자치도 원주시 백간공원길,37.3503996198476,127.925612237175
컴포즈커피원주채움플러스,강원특별자치도 원주시 황금로,37.3270116917788,127.990473285028
컴포즈커피동해효가점,강원특별자치도 동해시 청운1길,37.4852238639277,129.105935722429
컴포즈커피춘천,강원특별자치도 춘천시 명동길,37.8791255821456,127.727092358658
컴포즈커피강릉,강원특별자치도 강릉시 하평길,37.7701542175029,128.914811198325
컴포즈커피강원,강원특별자치도 양양군 양양읍 양양로,38.0757451057162,128.622751214334
컴포즈커피강릉,강원특별자치도 강릉시 솔올로,37.7652688488786,128.878340470426
컴포즈커피강원영월점,강원특별자치도 영월군 영월읍 관풍헌길,37.1826285183362,128.470284186675
컴포즈커피강원,강원특별자치도 철원군 갈말읍 삼부연로,38.1451588865741,127.308383469749
컴포즈커피춘천,강원특별자치도 춘천시 안마산로,37.8538979348393,127.727605839525
컴포즈커피원주단구,강원특별자치도 원주시 서원대로,37.3299751943051,127.950006819188
컴포즈커피영랑호점,강원특별자치도 속초시 번영로105번길,38.2113691112197,128.587809483352
컴포즈커피춘천석사점,강원특별자치도 춘천시 퇴계농공로,37.851592698074,127.744307246604
컴포즈커피속초조양점,강원특별자치도 속초시 동해대로,38.189271800501,128.581684322022
컴포즈커피춘천,강원특별자치도 춘천시 삭주로,37.8836216565082,127.738989831931
컴포즈커피속초해수욕장점,강원특별자치도 속초시 청호로,38.1907579351753,128.599687507175
컴포즈커피원주,강원특별자치도 원주시 우산초교길,37.3675182686452,127.9369080043
컴포즈원주혁신,강원특별자치도 원주시 배울로,37.3201970230357,127.975117977604
컴포즈커피강원삼척점,강원특별자치도 삼척시 진주로,37.4435591628962,129.16412082069
컴포즈,강원특별자치도 강릉시 선수촌로,37.7568609246569,128.870024628515
컴포즈커피춘천우두두미르점,강원특별자치도 춘천시 충열로,37.9017573923779,127.730147253834
컴포즈커피원주치악점,강원특별자치도 원주시 치악고교길,37.3164441032468,127.959617139183
컴포즈커피춘천우두,강원특별자치도 춘천시 우두1길,37.9113541905179,127.738527964728
컴포즈커피원주태장1동점,강원특별자치도 원주시 현충로58번길,37.3612917586583,127.957436894067
컴포즈커피강릉임당점,강원특별자치도 강릉시 문화의길,37.7555728090296,128.894056911242
컴포즈커피춘천,강원특별자치도 춘천시 후석로,37.8795108631272,127.750485767973
컴포즈커피원주관설,강원특별자치도 원주시 나비허리길,37.3184103744601,127.965415413525
컴포즈커피춘천,강원특별자치도 춘천시 효자로,37.8652647594362,127.725802344927
컴포즈커피춘천봄내점,강원특별자치도 춘천시 퇴계로,37.8569827621314,127.741049807358
컴포즈커피원주,강원특별자치도 원주시 장미공원길,37.3455363504801,127.93009789078
컴포즈커피원주기업롯데,강원특별자치도 원주시 지정면 가곡로,37.3778512912728,127.876410088938
컴포즈커피삼척,강원특별자치도 삼척시 정상로,37.4491553250022,129.174073942851
컴포즈커피춘천남부초점,강원특별자치도 춘천시 미나리길11번길,37.8588175245924,127.72758773703
컴포즈커피원주원동,강원특별자치도 원주시 무실로,37.3440117136537,127.943699613124
컴포즈커피강원횡성,강원특별자치도 횡성군 횡성읍 횡성로,37.4893900375972,127.986370369982
컴포즈커피원주미리내도서관점,강원특별자치도 원주시 양지뜰3길,37.3261458047512,127.983150147913
컴포즈커피춘천장학점,강원특별자치도 춘천시 동면 춘천로449번길,37.8949351023064,127.754129008038
컴포즈커피원주혁신심평원점,강원특별자치도 원주시 혁신로,37.3236491157147,127.979370726335
컴포즈커피강릉내곡점,강원특별자치도 강릉시 범일로,37.7432202239713,128.882039803825
컴포즈커피원주,강원특별자치도 원주시 늘품로,37.3373424058688,127.964075038697
컴포즈커피원주상지대길점,강원특별자치도 원주시 상지대길,37.3689976618873,127.939932567393
컴포즈커피강원대,강원특별자치도 춘천시 백령로,37.8758385825115,127.7439165526
컴포즈커피인천부개먹자대로점,인천광역시 부평구 수변로78번길,37.4932951284242,126.741683514889
컴포즈커피,인천광역시 연수구 용담로,37.4138667038713,126.678749017331
컴포즈당하DS점,인천광역시 서구 청마로,37.5854724872731,126.672800440881
컴포즈커피인천호구포마크원점,인천광역시 남동구 호구포로,37.3996902792511,126.708645063931
컴포즈커피계산이학점,인천광역시 계양구 주부토로,37.5397085390494,126.72835523985
컴포즈커피산곡,인천광역시 부평구 안남로,37.5077934713326,126.706717109281
컴포즈커피인하헤리움점,인천광역시 미추홀구 용정공원로83번길,37.4475577045737,126.648581191587
컴포즈커피완정,인천광역시 서구 원당대로,37.5939600664099,126.676012757644
컴포즈커피갈산점,인천광역시 부평구 주부토로,37.5151189838556,126.725797689825
컴포즈커피주안플러스,인천광역시 미추홀구 주안로,37.4635090923876,126.684793748401
컴포즈커피강화점,인천광역시 강화군 강화읍 강화대로,37.7469572086269,126.484404835636
컴포즈커피인천숭의스타디움점,인천광역시 미추홀구 참외전로,37.4674035938515,126.643532715886
컴포즈커피주안역사점,인천광역시 미추홀구 주안로,37.4643943145946,126.680143662071
컴포즈커피산곡1동점,인천광역시 부평구 원적로,37.504335340231,126.698678883656
컴포즈커피송도타임스페이스점,인천광역시 연수구 하모니로,37.3832862560383,126.642237979637
컴포즈커피인천마전점,인천광역시 서구 완정로,37.5967888178224,126.667967995815
컴포즈커피동수로점,인천광역시 부평구 동수로,37.4850638250501,126.732798584157
컴포즈커피인천굴,인천광역시 부평구 장제로,37.504034828222,126.730679708989
컴포즈커피검찰청점,인천광역시 미추홀구 학익소로,37.4448458207931,126.670045141125
컴포즈영종운남점,인천광역시 중구 운남안길,37.4933829339126,126.533668355979
컴포즈커피,인천광역시 남동구 구월남로,37.4529974155023,126.702213619497
컴포즈커피,인천광역시 서구 서곶로,37.5611671034894,126.677170575876
컴포즈커피동수역점,인천광역시 부평구 동수로,37.4853512943883,126.719349634226
컴포즈커피남동푸르지오시티점,인천광역시 남동구 남동서로236번길,37.4095611599721,126.69510161374
컴포즈커피주안DS점,인천광역시 미추홀구 주안서로,37.4603875224491,126.677976055093
컴포즈커피연희점,인천광역시 서구 승학로,37.5506874091063,126.673881552876
컴포즈커피인천효성이편한세상점,인천광역시 계양구 효서로,37.5283152025415,126.712981266096
컴포즈커피인천,인천광역시 서구 심곡로,37.5419576464337,126.674783032103
컴포즈커피구월,인천광역시 남동구 남동대로799번길,37.4543853198774,126.707173981187
컴포즈커피남인천세무서점,인천광역시 남동구 인하로,37.4431996442664,126.707648997881
컴포즈커피,인천광역시 연수구 컨벤시아대로,37.3950892241392,126.648473600334
컴포즈커피인천관교점,인천광역시 남동구 문화서로23번길,37.4475487288954,126.695899901071
컴포즈커피인천연수,인천광역시 연수구 원인재로,37.4081090172454,126.681165701153
컴포즈커피마장공원점,인천광역시 부평구 부흥로123번길,37.5004174831965,126.705385448219
컴포즈커피남동루체,인천광역시 남동구 남동대로,37.4152454737309,126.704819632761
컴포즈커피부평문화의,인천광역시 부평구 부평문화로80번길,37.4938640285994,126.724994150404
컴포즈커피인천,인천광역시 계양구 계양대로,37.5277099993316,126.722800421474
컴포즈커피송도스마트밸리점,인천광역시 연수구 송도미래로,37.36662959413,126.647268356813
컴포즈커피숭의,인천광역시 미추홀구 경인로,37.4656648161359,126.652211694907
컴포즈송도인천대점,인천광역시 연수구 하모니로,37.3739054594369,126.636671680696
컴포즈커피선학점,인천광역시 연수구 학나래로118번길,37.4279793285951,126.698453946912
컴포즈커피인천토지금고점,인천광역시 미추홀구 토금중로47번길,37.4524240624056,126.638446155889
컴포즈커피산곡고점,인천광역시 부평구 부영로189번길,37.5023936637046,126.713901390592
